"point_id";"time";"id";"act_obs";"obs";"coords.x";"coords.y"
0;2015-03-11 08:13:22;"2015-03-11_varieg_scallop";"NO";0;154661,046607305;6835950,52223108
1;2015-03-11 08:13:41;"2015-03-11_varieg_scallop";"NO";0;154664,489874876;6835919,05984518
2;2015-03-11 08:14:06;"2015-03-11_varieg_scallop";"NO";0;154657,721679719;6835914,90127838
3;2015-03-11 08:14:22;"2015-03-11_varieg_scallop";"NO";0;154651,145289248;6835929,88721212
4;2015-03-11 08:14:32;"2015-03-11_varieg_scallop";"NO";0;154639,825557346;6835945,31704195
5;2015-03-11 08:14:37;"2015-03-11_varieg_scallop";"NO";0;154631,003590954;6835953,32658169
6;2015-03-11 08:14:56;"2015-03-11_varieg_scallop";"NO";0;154599,320089418;6835989,82097998
7;2015-03-11 08:15:09;"2015-03-11_varieg_scallop";"NO";0;154573,07489898;6836016,22498952
8;2015-03-11 08:15:28;"2015-03-11_varieg_scallop";"NO";0;154529,880576083;6836049,00415714
9;2015-03-11 08:15:46;"2015-03-11_varieg_scallop";"NO";0;154485,799676241;6836072,28356846
10;2015-03-11 08:16:05;"2015-03-11_varieg_scallop";"NO";0;154434,506602763;6836086,65503596
11;2015-03-11 08:16:20;"2015-03-11_varieg_scallop";"NO";0;154391,120567849;6836100,28852685
12;2015-03-11 08:16:35;"2015-03-11_varieg_scallop";"NO";0;154350,674873488;6836111,25200281
13;2015-03-11 08:16:51;"2015-03-11_varieg_scallop";"NO";0;154303,904711419;6836122,80762856
14;2015-03-11 08:17:15;"2015-03-11_varieg_scallop";"NO";0;154237,244689732;6836143,40665634
15;2015-03-11 08:17:34;"2015-03-11_varieg_scallop";"NO";0;154182,568814583;6836155,70072101
16;2015-03-11 08:17:57;"2015-03-11_varieg_scallop";"NO";0;154115,909582866;6836176,30224719
17;2015-03-11 08:18:17;"2015-03-11_varieg_scallop";"NO";0;154056,490885786;6836189,0407092
18;2015-03-11 08:18:42;"2015-03-11_varieg_scallop";"NO";0;153981,482469872;6836205,6325828
19;2015-03-11 08:19:02;"2015-03-11_varieg_scallop";"NO";0;153921,148907888;6836225,64523042
20;2015-03-11 08:19:20;"2015-03-11_varieg_scallop";"NO";0;153865,336926126;6836242,84009084
21;2015-03-11 08:19:45;"2015-03-11_varieg_scallop";"NO";0;153780,843073732;6836260,32138874
22;2015-03-11 08:20:08;"2015-03-11_varieg_scallop";"NO";0;153703,366474237;6836267,56582792
23;2015-03-11 08:20:20;"2015-03-11_varieg_scallop";"NO";0;153666,334348167;6836263,84271229
24;2015-03-11 08:20:37;"2015-03-11_varieg_scallop";"NO";0;153616,012614116;6836237,40734725
25;2015-03-11 08:20:56;"2015-03-11_varieg_scallop";"NO";0;153568,878799634;6836193,90497174
26;2015-03-11 08:21:17;"2015-03-11_varieg_scallop";"NO";0;153526,958417282;6836137,93867436
27;2015-03-11 08:21:34;"2015-03-11_varieg_scallop";"NO";0;153504,67866909;6836087,32153296
28;2015-03-11 08:21:54;"2015-03-11_varieg_scallop";"NO";0;153465,919843822;6836031,0598602
29;2015-03-11 08:22:19;"2015-03-11_varieg_scallop";"NO";0;153415,42482682;6835968,71020932
30;2015-03-11 08:22:38;"2015-03-11_varieg_scallop";"NO";0;153372,587552491;6835920,0168022
31;2015-03-11 08:22:56;"2015-03-11_varieg_scallop";"NO";0;153334,715389372;6835873,25484866
32;2015-03-11 08:23:12;"2015-03-11_varieg_scallop";"NO";0;153300,44918489;6835830,94609476
33;2015-03-11 08:23:28;"2015-03-11_varieg_scallop";"NO";0;153267,541836976;6835786,11570115
34;2015-03-11 08:23:45;"2015-03-11_varieg_scallop";"NO";0;153227,865141447;6835737,12743431
35;2015-03-11 08:24:00;"2015-03-11_varieg_scallop";"NO";0;153192,238313275;6835697,34231957
36;2015-03-11 08:24:21;"2015-03-11_varieg_scallop";"NO";0;153139,242554767;6835642,41492941
37;2015-03-11 08:24:36;"2015-03-11_varieg_scallop";"NO";0;153101,811564259;6835600,40338655
0;2015-03-11 08:25:46;"2015-03-11_varieg_scallop";"NO";0;152911,21373023;6835421,81503597
1;2015-03-11 08:25:56;"2015-03-11_varieg_scallop";"NO";0;152883,910620428;6835402,81187905
2;2015-03-11 08:26:04;"2015-03-11_varieg_scallop";"NO";0;152860,436904873;6835390,63756196
3;2015-03-11 08:26:21;"2015-03-11_varieg_scallop";"NO";0;152808,078602809;6835359,60747685
4;2015-03-11 08:26:40;"2015-03-11_varieg_scallop";"NO";0;152750,307807256;6835321,8985381
5;2015-03-11 08:26:54;"2015-03-11_varieg_scallop";"NO";0;152706,522112786;6835297,2536988
6;2015-03-11 08:27:11;"2015-03-11_varieg_scallop";"NO";0;152652,802395501;6835268,74928954
7;2015-03-11 08:27:28;"2015-03-11_varieg_scallop";"NO";0;152600,441142237;6835237,72116817
8;2015-03-11 08:27:46;"2015-03-11_varieg_scallop";"NO";0;152543,335345666;6835207,13912125
9;2015-03-11 08:28:01;"2015-03-11_varieg_scallop";"NO";0;152493,667138277;6835187,83734395
10;2015-03-11 08:28:19;"2015-03-11_varieg_scallop";"NO";0;152434,287786552;6835167,05021873
11;2015-03-11 08:28:37;"2015-03-11_varieg_scallop";"NO";0;152371,966678301;6835148,93627053
12;2015-03-11 08:29:01;"2015-03-11_varieg_scallop";"NO";0;152288,864199267;6835130,37398017
13;2015-03-11 08:29:19;"2015-03-11_varieg_scallop";"NO";0;152222,24389465;6835117,45501012
14;2015-03-11 08:29:39;"2015-03-11_varieg_scallop";"NO";0;152149,296692564;6835105,12997737
15;2015-03-11 08:29:59;"2015-03-11_varieg_scallop";"NO";0;152077,931483521;6835092,65747814
16;2015-03-11 08:30:24;"2015-03-11_varieg_scallop";"NO";0;151986,919459231;6835074,84101449
17;2015-03-11 08:30:44;"2015-03-11_varieg_scallop";"NO";0;151912,389341281;6835062,66729616
18;2015-03-11 08:31:04;"2015-03-11_varieg_scallop";"NO";0;151839,21842612;6835047,97118338
19;2015-03-11 08:31:25;"2015-03-11_varieg_scallop";"NO";0;151760,166104087;6835038,61938913
20;2015-03-11 08:31:35;"2015-03-11_varieg_scallop";"NO";0;151722,678401843;6835030,1588977
21;2015-03-11 08:31:53;"2015-03-11_varieg_scallop";"NO";0;151655,608811747;6835012,49780919
22;2015-03-11 08:32:02;"2015-03-11_varieg_scallop";"NO";0;151624,892311606;6835008,19299424
23;2015-03-11 08:32:23;"2015-03-11_varieg_scallop";"NO";0;151549,691584772;6834988,90035568
24;2015-03-11 08:32:37;"2015-03-11_varieg_scallop";"NO";0;151500,240595762;6834971,98198693
25;2015-03-11 08:32:59;"2015-03-11_varieg_scallop";"NO";0;151426,64163245;6834935,77089185
26;2015-03-11 08:33:15;"2015-03-11_varieg_scallop";"NO";0;151374,940003774;6834911,87846777
27;2015-03-11 08:33:33;"2015-03-11_varieg_scallop";"NO";0;151316,019260519;6834879,08216953
28;2015-03-11 08:33:50;"2015-03-11_varieg_scallop";"NO";0;151259,348512571;6834853,26146596
29;2015-03-11 08:34:06;"2015-03-11_varieg_scallop";"NO";0;151204,927240967;6834834,41635706
30;2015-03-11 08:34:24;"2015-03-11_varieg_scallop";"NO";0;151144,869758049;6834806,51893522
31;2015-03-11 08:34:39;"2015-03-11_varieg_scallop";"NO";0;151093,611170368;6834787,37884784
32;2015-03-11 08:34:59;"2015-03-11_varieg_scallop";"NO";0;151022,927379707;6834765,27133516
33;2015-03-11 08:35:15;"2015-03-11_varieg_scallop";"NO";0;150965,564805806;6834749,10047725
34;2015-03-11 08:35:32;"2015-03-11_varieg_scallop";"NO";0;150906,397819792;6834730,70499364
35;2015-03-11 08:35:52;"2015-03-11_varieg_scallop";"NO";0;150835,712589471;6834708,60087243
36;2015-03-11 08:36:06;"2015-03-11_varieg_scallop";"NO";0;150787,837827761;6834691,54001451
37;2015-03-11 08:36:24;"2015-03-11_varieg_scallop";"NO";0;150726,418139961;6834666,17046363
38;2015-03-11 08:36:38;"2015-03-11_varieg_scallop";"NO";0;150676,738389643;6834646,88428303
39;2015-03-11 08:36:59;"2015-03-11_varieg_scallop";"NO";0;150601,548007573;6834610,83240733
40;2015-03-11 08:37:18;"2015-03-11_varieg_scallop";"NO";0;150535,158673826;6834583,53611912
41;2015-03-11 08:37:35;"2015-03-11_varieg_scallop";"NO";0;150475,541001921;6834560,39541947
42;2015-03-11 08:37:57;"2015-03-11_varieg_scallop";"NO";0;150397,40866779;6834527,01847669
43;2015-03-11 08:38:12;"2015-03-11_varieg_scallop";"NO";0;150342,758577089;6834505,80767856
44;2015-03-11 08:38:35;"2015-03-11_varieg_scallop";"NO";0;150263,042862533;6834472,58133893
45;2015-03-11 08:38:57;"2015-03-11_varieg_scallop";"NO";0;150186,489821937;6834439,05844388
46;2015-03-11 08:39:15;"2015-03-11_varieg_scallop";"NO";0;150125,063827834;6834413,69535853
47;2015-03-11 08:39:36;"2015-03-11_varieg_scallop";"NO";0;150051,895457799;6834382,25035137
48;2015-03-11 08:39:54;"2015-03-11_varieg_scallop";"NO";0;149990,468951505;6834356,88862833
49;2015-03-11 08:40:13;"2015-03-11_varieg_scallop";"NO";0;149925,654752841;6834329,45164234
50;2015-03-11 08:40:29;"2015-03-11_varieg_scallop";"NO";0;149872,582626529;6834308,09528731
51;2015-03-11 08:40:44;"2015-03-11_varieg_scallop";"NO";0;149821,314893799;6834288,9664828
52;2015-03-11 08:40:57;"2015-03-11_varieg_scallop";"NO";0;149779,537134426;6834268,94345935
53;2015-03-11 08:41:13;"2015-03-11_varieg_scallop";"NO";0;149742,072789316;6834226,95400391
54;2015-03-11 08:41:28;"2015-03-11_varieg_scallop";"NO";0;149709,354446508;6834184,51896411
55;2015-03-11 08:41:43;"2015-03-11_varieg_scallop";"NO";0;149685,901115094;6834138,81462516
56;2015-03-11 08:41:59;"2015-03-11_varieg_scallop";"NO";0;149654,539507768;6834093,85621531
57;2015-03-11 08:42:16;"2015-03-11_varieg_scallop";"NO";0;149634,937637301;6834038,20811699
58;2015-03-11 08:42:35;"2015-03-11_varieg_scallop";"NO";0;149611,723568349;6833978,10853367
59;2015-03-11 08:42:51;"2015-03-11_varieg_scallop";"NO";0;149580,584306314;6833935,52425849
60;2015-03-11 08:43:08;"2015-03-11_varieg_scallop";"NO";0;149531,358008288;6833904,22718151
61;2015-03-11 08:43:23;"2015-03-11_varieg_scallop";"NO";0;149481,891219074;6833887,32610634
62;2015-03-11 08:43:34;"2015-03-11_varieg_scallop";"NO";0;149451,405561652;6833868,63730412
63;2015-03-11 08:43:45;"2015-03-11_varieg_scallop";"NO";0;149424,993834784;6833842,37835673
64;2015-03-11 08:43:57;"2015-03-11_varieg_scallop";"NO";0;149416,669341142;6833804,83203551
65;2015-03-11 08:44:13;"2015-03-11_varieg_scallop";"NO";0;149391,855279985;6833761,65384768
66;2015-03-11 08:44:25;"2015-03-11_varieg_scallop";"NO";0;149396,856361985;6833730,03974807
67;2015-03-11 08:44:38;"2015-03-11_varieg_scallop";"NO";0;149421,270788544;6833718,15734926
68;2015-03-11 08:44:57;"2015-03-11_varieg_scallop";"NO";0;149446,340821914;6833730,16861369
69;2015-03-11 08:45:17;"2015-03-11_varieg_scallop";"NO";0;149461,472145919;6833738,32557707
70;2015-03-11 08:45:37;"2015-03-11_varieg_scallop";"NO";0;149472,768421108;6833739,65734815
71;2015-03-11 08:47:30;"2015-03-11_varieg_scallop";"NO";0;149482,036027609;6833736,3885028
72;2015-03-11 08:48:33;"2015-03-11_varieg_scallop";"NO";0;149483,617297877;6833736,23955351
73;2015-03-11 08:49:56;"2015-03-11_varieg_scallop";"NO";0;149483,617297877;6833736,23955351
74;2015-03-11 08:52:53;"2015-03-11_varieg_scallop";"NO";0;149487,452396107;6833743,06589928
75;2015-03-11 08:55:21;"2015-03-11_varieg_scallop";"NO";0;149489,705378802;6833750,04015788
76;2015-03-11 08:56:02;"2015-03-11_varieg_scallop";"NO";0;149488,347069512;6833752,56396913
77;2015-03-11 08:58:19;"2015-03-11_varieg_scallop";"NO";0;149490,600049669;6833759,53822843
78;2015-03-11 08:58:54;"2015-03-11_varieg_scallop";"NO";0;149489,689027608;6833766,81052174
79;2015-03-11 08:59:18;"2015-03-11_varieg_scallop";"NO";0;149489,689027608;6833766,81052174
80;2015-03-11 08:59:51;"2015-03-11_varieg_scallop";"NO";0;149492,613085389;6833780,90916606
81;2015-03-11 09:00:00;"2015-03-11_varieg_scallop";"FISH";1;149509,549161858;6833791,29210563
82;2015-03-11 09:00:11;"2015-03-11_varieg_scallop";"FISH";1;149537,558369606;6833800,63212714
83;2015-03-11 09:00:24;"2015-03-11_varieg_scallop";"FISH";1;149564,209791105;6833812,49490249
84;2015-03-11 09:00:37;"2015-03-11_varieg_scallop";"FISH";1;149587,696499276;6833824,65695657
85;2015-03-11 09:00:49;"2015-03-11_varieg_scallop";"FISH";1;149601,916986261;6833840,08650216
86;2015-03-11 09:01:01;"2015-03-11_varieg_scallop";"FISH";1;149614,554795743;6833855,66624269
87;2015-03-11 09:01:14;"2015-03-11_varieg_scallop";"FISH";1;149626,058389401;6833876,14231143
88;2015-03-11 09:01:30;"2015-03-11_varieg_scallop";"FISH";1;149636,426599195;6833901,51816195
89;2015-03-11 09:01:46;"2015-03-11_varieg_scallop";"FISH";1;149640,691927102;6833929,86349157
90;2015-03-11 09:02:03;"2015-03-11_varieg_scallop";"FISH";1;149646,762825859;6833960,43465715
91;2015-03-11 09:02:20;"2015-03-11_varieg_scallop";"FISH";1;149652,60931731;6833988,63109986
92;2015-03-11 09:02:37;"2015-03-11_varieg_scallop";"FISH";1;149660,038551077;6834016,67961913
93;2015-03-11 09:02:51;"2015-03-11_varieg_scallop";"FISH";1;149671,541036946;6834037,15586558
94;2015-03-11 09:03:08;"2015-03-11_varieg_scallop";"FISH";1;149685,073470681;6834062,23382182
95;2015-03-11 09:03:24;"2015-03-11_varieg_scallop";"FISH";1;149696,799534952;6834085,08603625
96;2015-03-11 09:03:39;"2015-03-11_varieg_scallop";"FISH";1;149707,167870236;6834110,4608661
97;2015-03-11 09:03:54;"2015-03-11_varieg_scallop";"FISH";1;149712,791176676;6834136,28251537
98;2015-03-11 09:04:09;"2015-03-11_varieg_scallop";"FISH";1;149712,086992896;6834162,70110252
99;2015-03-11 09:04:23;"2015-03-11_varieg_scallop";"FISH";1;149709,801586661;6834189,26747415
100;2015-03-11 09:04:37;"2015-03-11_varieg_scallop";"FISH";1;149700,741566327;6834211,68117434
101;2015-03-11 09:04:50;"2015-03-11_varieg_scallop";"FISH";1;149688,294989867;6834232,01793835
102;2015-03-11 09:05:07;"2015-03-11_varieg_scallop";"NO";0;149674,043844931;6834250,12992685
103;2015-03-11 09:05:25;"2015-03-11_varieg_scallop";"NO";0;149655,270749312;6834271,06256611
104;2015-03-11 09:05:41;"2015-03-11_varieg_scallop";"NO";0;149633,797760179;6834280,27131872
105;2015-03-11 09:05:58;"2015-03-11_varieg_scallop";"NO";0;149610,088490493;6834265,73541511
106;2015-03-11 09:06:16;"2015-03-11_varieg_scallop";"FISH";1;149568,086047012;6834243,33910969
107;2015-03-11 09:06:27;"2015-03-11_varieg_scallop";"FISH";1;149539,407885036;6834226,8756139
108;2015-03-11 09:06:43;"2015-03-11_varieg_scallop";"FISH";1;149504,402782495;6834211,00823988
109;2015-03-11 09:07:00;"2015-03-11_varieg_scallop";"FISH";1;149484,527704409;6834203,29812473
110;2015-03-11 09:07:16;"2015-03-11_varieg_scallop";"FISH";1;149458,10131592;6834193,80937756
111;2015-03-11 09:07:30;"2015-03-11_varieg_scallop";"FISH";1;149432,123040629;6834189,07027633
112;2015-03-11 09:07:47;"2015-03-11_varieg_scallop";"FISH";1;149402,309704385;6834177,504983
113;2015-03-11 09:08:04;"2015-03-11_varieg_scallop";"FISH";1;149371,138846736;6834168,4636176
114;2015-03-11 09:08:20;"2015-03-11_varieg_scallop";"FISH";1;149341,549140821;6834159,2745386
115;2015-03-11 09:08:37;"2015-03-11_varieg_scallop";"FISH";1;149312,646103748;6834140,43737738
116;2015-03-11 09:08:54;"2015-03-11_varieg_scallop";"FISH";1;149285,324783986;6834121,45128946
117;2015-03-11 09:09:13;"2015-03-11_varieg_scallop";"FISH";1;149256,197579087;6834100,23962292
118;2015-03-11 09:09:31;"2015-03-11_varieg_scallop";"FISH";1;149229,098968706;6834083,62866251
119;2015-03-11 09:09:50;"2015-03-11_varieg_scallop";"FISH";1;149201,553295636;6834062,26818727
120;2015-03-11 09:10:10;"2015-03-11_varieg_scallop";"FISH";1;149170,619847643;6834038,83237298
121;2015-03-11 09:10:30;"2015-03-11_varieg_scallop";"FISH";1;149141,491830143;6834017,62129201
122;2015-03-11 09:10:47;"2015-03-11_varieg_scallop";"FISH";1;149115,975188495;6834000,86168674
123;2015-03-11 09:11:02;"2015-03-11_varieg_scallop";"NO";0;149092,039604311;6833983,95313957
124;2015-03-11 09:11:18;"2015-03-11_varieg_scallop";"NO";0;149071,491644847;6833969,12121104
125;2015-03-11 09:11:36;"2015-03-11_varieg_scallop";"NO";0;149052,748568328;6833956,51396294
126;2015-03-11 09:12:00;"2015-03-11_varieg_scallop";"FISH";1;149032,200415829;6833941,68217581
127;2015-03-11 09:12:17;"2015-03-11_varieg_scallop";"FISH";1;149013,681799065;6833931,44976462
128;2015-03-11 09:12:36;"2015-03-11_varieg_scallop";"FISH";1;148993,132619753;6833916,61708078
129;2015-03-11 09:12:50;"2015-03-11_varieg_scallop";"FISH";1;149000,370086091;6833908,74817263
130;2015-03-11 09:13:03;"2015-03-11_varieg_scallop";"FISH";1;149026,574695135;6833915,86004335
131;2015-03-11 09:13:22;"2015-03-11_varieg_scallop";"FISH";1;149068,805395666;6833940,62606271
132;2015-03-11 09:13:43;"2015-03-11_varieg_scallop";"FISH";1;149101,321046651;6833963,91337472
133;2015-03-11 09:14:02;"2015-03-11_varieg_scallop";"FISH";1;149125,256670711;6833980,82195816
134;2015-03-11 09:14:20;"2015-03-11_varieg_scallop";"FISH";1;149154,161069958;6833999,65816912
135;2015-03-11 09:14:37;"2015-03-11_varieg_scallop";"FISH";1;149182,841455395;6834016,11974065
136;2015-03-11 09:14:56;"2015-03-11_varieg_scallop";"FISH";1;149216,715089223;6834036,88375375
137;2015-03-11 09:15:14;"2015-03-11_varieg_scallop";"FISH";1;149245,618916755;6834055,72042607
138;2015-03-11 09:15:33;"2015-03-11_varieg_scallop";"FISH";1;149275,656151319;6834069,6586592
139;2015-03-11 09:15:52;"2015-03-11_varieg_scallop";"FISH";1;149302,754667464;6834086,26983541
140;2015-03-11 09:16:11;"2015-03-11_varieg_scallop";"FISH";1;149331,657971448;6834105,10694138
141;2015-03-11 09:16:30;"2015-03-11_varieg_scallop";"FISH";1;149357,844705724;6834128,99077872
142;2015-03-11 09:16:50;"2015-03-11_varieg_scallop";"FISH";1;149386,971378307;6834150,20295866
143;2015-03-11 09:17:10;"2015-03-11_varieg_scallop";"FISH";1;149414,740328106;6834173,9379448
144;2015-03-11 09:17:30;"2015-03-11_varieg_scallop";"FISH";1;149446,805880691;6834192,47762934
145;2015-03-11 09:17:46;"2015-03-11_varieg_scallop";"FISH";1;149472,097854599;6834206,8649449
146;2015-03-11 09:18:03;"2015-03-11_varieg_scallop";"FISH";1;149501,910043568;6834218,42956117
147;2015-03-11 09:18:18;"2015-03-11_varieg_scallop";"FISH";1;149526,754367507;6834228,0675156
148;2015-03-11 09:18:38;"2015-03-11_varieg_scallop";"FISH";1;149549,79304398;6834235,47977444
149;2015-03-11 09:18:54;"2015-03-11_varieg_scallop";"FISH";1;149562,893912475;6834239,03752908
150;2015-03-11 09:19:05;"2015-03-11_varieg_scallop";"FISH";1;149570,802530003;6834238,29261904
151;2015-03-11 09:19:19;"2015-03-11_varieg_scallop";"FISH";1;149595,198559236;6834243,18132951
152;2015-03-11 09:19:34;"2015-03-11_varieg_scallop";"FISH";1;149632,936102992;6834237,23127796
153;2015-03-11 09:19:51;"2015-03-11_varieg_scallop";"FISH";1;149653,290396516;6834216,14966703
154;2015-03-11 09:20:11;"2015-03-11_varieg_scallop";"FISH";1;149670,034641973;6834190,61748728
155;2015-03-11 09:20:32;"2015-03-11_varieg_scallop";"FISH";1;149696,716702553;6834168,9390579
156;2015-03-11 09:20:49;"2015-03-11_varieg_scallop";"FISH";1;149715,490325313;6834148,00656206
157;2015-03-11 09:21:02;"2015-03-11_varieg_scallop";"FISH";1;149721,386739874;6834125,8907987
158;2015-03-11 09:21:15;"2015-03-11_varieg_scallop";"FISH";1;149723,895889896;6834101,69924793
159;2015-03-11 09:21:28;"2015-03-11_varieg_scallop";"FISH";1;149723,241882924;6834077,8044311
160;2015-03-11 09:21:41;"2015-03-11_varieg_scallop";"FISH";1;149712,873588958;6834052,42957686
161;2015-03-11 09:21:55;"2015-03-11_varieg_scallop";"FISH";1;149697,983693915;6834029,87525355
162;2015-03-11 09:22:08;"2015-03-11_varieg_scallop";"FISH";1;149684,899257538;6834009,54681236
163;2015-03-11 09:22:18;"2015-03-11_varieg_scallop";"FISH";1;149675,42513917;6833993,6701476
164;2015-03-11 09:22:35;"2015-03-11_varieg_scallop";"FISH";1;149661,893299117;6833968,59215384
165;2015-03-11 09:22:53;"2015-03-11_varieg_scallop";"FISH";1;149647,913454583;6833938,76576545
166;2015-03-11 09:23:06;"2015-03-11_varieg_scallop";"FISH";1;149636,410653182;6833918,28847028
167;2015-03-11 09:23:20;"2015-03-11_varieg_scallop";"FISH";1;149626,041825845;6833892,91379354
168;2015-03-11 09:23:35;"2015-03-11_varieg_scallop";"FISH";1;149612,508881255;6833867,83599836
169;2015-03-11 09:23:50;"2015-03-11_varieg_scallop";"FISH";1;149600,335007027;6833840,23548874
170;2015-03-11 09:24:06;"2015-03-11_varieg_scallop";"FISH";1;149589,518635617;6833810,11128945
171;2015-03-11 09:24:23;"2015-03-11_varieg_scallop";"FISH";1;149580,284177549;6833779,83812282
172;2015-03-11 09:24:41;"2015-03-11_varieg_scallop";"FISH";1;149570,602436123;6833744,81648768
173;2015-03-11 09:24:55;"2015-03-11_varieg_scallop";"FISH";1;149564,978350913;6833718,99392429
174;2015-03-11 09:25:09;"2015-03-11_varieg_scallop";"FISH";1;149560,937098525;6833693,02340938
175;2015-03-11 09:25:27;"2015-03-11_varieg_scallop";"FISH";1;149552,836384319;6833657,85178575
176;2015-03-11 09:25:40;"2015-03-11_varieg_scallop";"FISH";1;149547,436717992;6833634,40508381
177;2015-03-11 09:25:53;"2015-03-11_varieg_scallop";"FISH";1;149538,649170788;6833608,88049494
178;2015-03-11 09:26:06;"2015-03-11_varieg_scallop";"FISH";1;149528,950533639;6833590,62931029
179;2015-03-11 09:26:21;"2015-03-11_varieg_scallop";"FISH";1;149509,312914666;6833568,52254941
180;2015-03-11 09:26:36;"2015-03-11_varieg_scallop";"FISH";1;149486,511882382;6833546,7149295
181;2015-03-11 09:26:51;"2015-03-11_varieg_scallop";"FISH";1;149461,21817851;6833532,32753891
182;2015-03-11 09:26:59;"2015-03-11_varieg_scallop";"FISH";1;149452,637606337;6833525,94933436
183;2015-03-11 09:27:21;"2015-03-11_varieg_scallop";"NO";0;149430,507231918;6833511,26520234
184;2015-03-11 09:27:41;"2015-03-11_varieg_scallop";"NO";0;149406,57095724;6833494,35540729
185;2015-03-11 09:27:48;"2015-03-11_varieg_scallop";"NO";0;149398,214625162;6833490,35089619
186;2015-03-11 09:27:53;"2015-03-11_varieg_scallop";"NO";0;149394,37941562;6833483,5257255
187;2015-03-11 09:28:03;"2015-03-11_varieg_scallop";"FISH";1;149395,514049597;6833478,62710861
188;2015-03-11 09:28:14;"2015-03-11_varieg_scallop";"FISH";1;149404,781323597;6833475,35821302
189;2015-03-11 09:28:23;"2015-03-11_varieg_scallop";"FISH";1;149418,331325741;6833483,66519824
190;2015-03-11 09:28:25;"2015-03-11_varieg_scallop";"FISH";1;149421,94279539;6833488,11559649
191;2015-03-11 09:28:41;"2015-03-11_varieg_scallop";"FISH";1;149444,05701585;6833519,57114272
192;2015-03-11 09:28:56;"2015-03-11_varieg_scallop";"FISH";1;149458,038513273;6833549,39697103
193;2015-03-11 09:29:12;"2015-03-11_varieg_scallop";"FISH";1;149468,40766753;6833574,77136907
194;2015-03-11 09:29:30;"2015-03-11_varieg_scallop";"FISH";1;149480,135946584;6833597,62301474
195;2015-03-11 09:29:46;"2015-03-11_varieg_scallop";"FISH";1;149495,25107302;6833622,55041099
196;2015-03-11 09:30:05;"2015-03-11_varieg_scallop";"FISH";1;149513,753936498;6833649,55572894
197;2015-03-11 09:30:23;"2015-03-11_varieg_scallop";"FISH";1;149530,674521767;6833676,70900888
198;2015-03-11 09:30:39;"2015-03-11_varieg_scallop";"FISH";1;149545,565616838;6833699,26175193
199;2015-03-11 09:30:59;"2015-03-11_varieg_scallop";"FISH";1;149566,096557293;6833730,8668022
200;2015-03-11 09:31:16;"2015-03-11_varieg_scallop";"FISH";1;149581,21117412;6833755,79554748
201;2015-03-11 09:31:32;"2015-03-11_varieg_scallop";"FISH";1;149594,520665475;6833778,4973489
202;2015-03-11 09:31:48;"2015-03-11_varieg_scallop";"FISH";1;149607,829435871;6833801,20035976
203;2015-03-11 09:32:06;"2015-03-11_varieg_scallop";"FISH";1;149623,167283573;6833828,50291733
204;2015-03-11 09:32:23;"2015-03-11_varieg_scallop";"FISH";1;149638,281476903;6833853,43182481
205;2015-03-11 09:32:41;"2015-03-11_varieg_scallop";"FISH";1;149654,977424353;6833878,21069634
206;2015-03-11 09:32:55;"2015-03-11_varieg_scallop";"FISH";1;149667,839282246;6833896,16418282
207;2015-03-11 09:33:10;"2015-03-11_varieg_scallop";"FISH";1;149680,923955971;6833916,49257286
208;2015-03-11 09:33:28;"2015-03-11_varieg_scallop";"FISH";1;149694,456524987;6833941,5705346
209;2015-03-11 09:33:44;"2015-03-11_varieg_scallop";"FISH";1;149703,24305845;6833967,09429931
210;2015-03-11 09:34:01;"2015-03-11_varieg_scallop";"FISH";1;149709,312890279;6833997,66560648
211;2015-03-11 09:34:16;"2015-03-11_varieg_scallop";"FISH";1;149711,772340644;6834023,78515463
212;2015-03-11 09:34:34;"2015-03-11_varieg_scallop";"FISH";1;149716,260942162;6834054,50536561
213;2015-03-11 09:34:52;"2015-03-11_varieg_scallop";"FISH";1;149722,554316053;6834087,45150821
214;2015-03-11 09:35:09;"2015-03-11_varieg_scallop";"FISH";1;149728,401168315;6834115,64797757
215;2015-03-11 09:35:24;"2015-03-11_varieg_scallop";"FISH";1;149734,023746844;6834141,47082435
216;2015-03-11 09:35:39;"2015-03-11_varieg_scallop";"FISH";1;149742,810711255;6834166,99460713
217;2015-03-11 09:35:53;"2015-03-11_varieg_scallop";"FISH";1;149752,954528619;6834189,99589662
218;2015-03-11 09:36:08;"2015-03-11_varieg_scallop";"NO";0;149763,322517343;6834215,37084152
219;2015-03-11 09:36:23;"2015-03-11_varieg_scallop";"NO";0;149771,661472317;6834236,14623214
220;2015-03-11 09:36:47;"2015-03-11_varieg_scallop";"NO";0;149776,837387036;6834257,21944449
221;2015-03-11 09:37:05;"2015-03-11_varieg_scallop";"FISH";1;149780,655015997;6834280,81641377
222;2015-03-11 09:37:17;"2015-03-11_varieg_scallop";"FISH";1;149765,285000552;6834287,05419117
223;2015-03-11 09:37:31;"2015-03-11_varieg_scallop";"FISH";1;149747,679226921;6834269,54721863
224;2015-03-11 09:37:49;"2015-03-11_varieg_scallop";"FISH";1;149729,866503546;6834232,89508435
225;2015-03-11 09:38:09;"2015-03-11_varieg_scallop";"FISH";1;149724,931434562;6834197,42514632
226;2015-03-11 09:38:25;"2015-03-11_varieg_scallop";"FISH";1;149725,411393475;6834168,63292311
227;2015-03-11 09:38:41;"2015-03-11_varieg_scallop";"FISH";1;149725,668507456;6834137,46582643
